run_name,is_baseline,workspace,level,problem_id,finished,workspace_count,finished_workspace_count,chat_turn_count_run,prompt_tokens_run,completion_tokens_run,total_tokens_run,phase_call_counts_json,action_mix_json,action_selector_parse_errors,metrics_rows_run,compiled_count_run,compiled_rate_run,correct_count_run,correct_rate_run,is_hack_count_run,is_hack_rate_run,error_categories_json,evolving_report_calls,evolving_report_tokens,evolving_report_output_characters,l0_final_mean,l1_entry_count,l1_active_count,refinement_entry_count,deletion_event_count,merge_event_count,merge_accepted_count,merge_acceptance_rate,problem_chat_turn_count,problem_metrics_rows,problem_l0_final_count,final_iteration,final_compiled,final_correct,final_is_hack,final_speedup,final_runtime,final_ref_runtime,final_error_category,final_error_excerpt,best_iteration,best_compiled,best_correct,best_is_hack,best_speedup,best_runtime,matched_to_baseline,baseline_best_correct,baseline_best_is_hack,baseline_valid_speedup,correctness_change,speedup_delta,speedup_relative_change,run_warning_count
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_2_problem_10,2,10,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,95,30,30,30,True,True,False,1.764478764,25.9,45.7,,,1,True,True,False,1.78515625,25.6,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_2_problem_11,2,11,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,97,30,30,30,True,True,False,1.500664011,7.53,11.3,,,11,True,True,False,1.504660453,7.51,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_2_problem_13,2,13,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,95,30,30,30,True,True,True,20.543478261,1.84,37.8,,,,False,False,True,0.0,,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_2_problem_19,2,19,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,98,30,30,30,True,True,False,1.569405099,35.3,55.4,,,25,True,True,False,1.569405099,35.3,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_2_problem_3,2,3,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,22,8,8,8,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,2,True,True,False,2.058394161,13.7,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_2_problem_32,2,32,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,42,14,14,14,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,1,True,True,False,1.32231405,24.2,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_2_problem_37,2,37,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,34,12,12,12,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,9,True,True,False,1.638157895,15.2,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_2_problem_41,2,41,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,99,30,30,30,True,True,False,1.161616162,29.7,34.5,,,30,True,True,False,1.161616162,29.7,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_2_problem_42,2,42,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,102,30,30,30,True,True,True,17.552083333,1.92,33.7,,,20,True,True,True,1.936781609,17.4,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_2_problem_51,2,51,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,16,6,6,6,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,3,True,True,True,9.421965318,1.73,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_2_problem_56,2,56,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,73,24,24,24,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,15,True,True,False,3.820960699,4.58,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_2_problem_72,2,72,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,16,6,6,6,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,4,True,True,False,1.028871391,38.1,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_2_problem_90,2,90,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,51,17,17,17,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,10,True,True,False,3.330827068,13.3,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_2_problem_94,2,94,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,97,30,30,30,True,True,False,1.192252511,6.97,8.31,,,24,True,True,False,1.232937685,6.74,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_2_problem_97,2,97,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,19,7,7,7,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,4,True,True,False,1.184549356,6.99,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_3_problem_10,3,10,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,97,30,30,30,True,True,False,0.762931034,23.2,17.7,,,5,True,True,False,0.926701571,19.1,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_3_problem_16,3,16,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,95,30,30,30,True,True,False,0.898373984,24.6,22.1,,,20,True,True,False,0.977876106,22.6,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_3_problem_17,3,17,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,28,10,10,10,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,9,True,True,False,2.081784387,26.9,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_3_problem_19,3,19,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,78,25,25,25,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,3,True,True,False,0.856502242,4.46,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_3_problem_2,3,2,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,37,13,13,13,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,7,True,True,False,1.08,32.5,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_3_problem_20,3,20,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,38,13,13,13,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,12,True,True,False,2.680701754,2.85,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_3_problem_22,3,22,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,28,10,10,10,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,6,True,True,False,0.755639098,7.98,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_3_problem_24,3,24,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,92,30,30,30,True,False,False,0.0,,3.26,output_mismatch,Output mismatch,26,True,True,False,5.729349736,0.569,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_3_problem_28,3,28,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,35,12,12,12,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,11,True,True,False,1.653846154,2.08,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_3_problem_29,3,29,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,23,8,8,8,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,3,True,True,False,0.945509586,9.91,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_3_problem_3,3,3,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,45,15,15,15,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,14,True,True,False,1.173184358,3.58,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_3_problem_32,3,32,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,13,5,5,5,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,2,True,True,False,2.31372549,1.53,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_3_problem_34,3,34,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,26,9,9,9,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,8,True,True,False,1.760869565,18.4,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_3_problem_35,3,35,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,37,13,13,13,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,9,True,True,False,0.974093264,38.6,False,,,,,,,9
